# energy s(up) s(down) p(up) p(down) d(up) d(down)
1.542741899999999333e+00 2.524000000000000132e-01 -2.524000000000000132e-01 3.167999999999999705e-01 -3.167999999999999705e-01 3.399999999999999550e-02 -3.399999999999999550e-02
1.550741900000000228e+00 2.555999999999999939e-01 -2.555999999999999939e-01 3.204000000000000181e-01 -3.204000000000000181e-01 3.520000000000000212e-02 -3.520000000000000212e-02
1.558641899999999580e+00 2.456000000000000127e-01 -2.456000000000000127e-01 3.119999999999999996e-01 -3.119999999999999996e-01 3.399999999999999550e-02 -3.399999999999999550e-02
1.566541900000000709e+00 2.368000000000000105e-01 -2.368000000000000105e-01 3.035999999999999810e-01 -3.035999999999999810e-01 3.399999999999999550e-02 -3.399999999999999550e-02
1.574541899999999828e+00 2.295999999999999985e-01 -2.295999999999999985e-01 2.975999999999999757e-01 -2.975999999999999757e-01 3.280000000000000276e-02 -3.280000000000000276e-02
1.582441899999999180e+00 2.215999999999999914e-01 -2.215999999999999914e-01 2.903999999999999915e-01 -2.903999999999999915e-01 3.280000000000000276e-02 -3.280000000000000276e-02
1.590341900000000308e+00 2.184000000000000108e-01 -2.184000000000000108e-01 2.880000000000000338e-01 -2.880000000000000338e-01 3.280000000000000276e-02 -3.280000000000000276e-02
1.598341899999999427e+00 2.172000000000000042e-01 -2.172000000000000042e-01 2.880000000000000338e-01 -2.880000000000000338e-01 3.200000000000000067e-02 -3.200000000000000067e-02
1.606241900000000555e+00 2.156000000000000139e-01 -2.156000000000000139e-01 2.867999999999999994e-01 -2.867999999999999994e-01 3.200000000000000067e-02 -3.200000000000000067e-02
1.614141899999999907e+00 2.139999999999999958e-01 -2.139999999999999958e-01 2.843999999999999861e-01 -2.843999999999999861e-01 3.200000000000000067e-02 -3.200000000000000067e-02
1.622141900000000803e+00 2.127999999999999892e-01 -2.127999999999999892e-01 2.843999999999999861e-01 -2.843999999999999861e-01 3.200000000000000067e-02 -3.200000000000000067e-02
1.630041900000000155e+00 2.124000000000000055e-01 -2.124000000000000055e-01 2.843999999999999861e-01 -2.843999999999999861e-01 3.200000000000000067e-02 -3.200000000000000067e-02
1.637941899999999507e+00 2.124000000000000055e-01 -2.124000000000000055e-01 2.856000000000000205e-01 -2.856000000000000205e-01 3.200000000000000067e-02 -3.200000000000000067e-02
1.645941900000000402e+00 2.111999999999999988e-01 -2.111999999999999988e-01 2.832000000000000073e-01 -2.832000000000000073e-01 3.200000000000000067e-02 -3.200000000000000067e-02
1.653841899999999754e+00 2.096000000000000085e-01 -2.096000000000000085e-01 2.820000000000000284e-01 -2.820000000000000284e-01 3.079999999999999752e-02 -3.079999999999999752e-02
1.661741900000000882e+00 2.076000000000000068e-01 -2.076000000000000068e-01 2.807999999999999940e-01 -2.807999999999999940e-01 3.079999999999999752e-02 -3.079999999999999752e-02
1.669741900000000001e+00 2.059999999999999887e-01 -2.059999999999999887e-01 2.796000000000000152e-01 -2.796000000000000152e-01 3.079999999999999752e-02 -3.079999999999999752e-02
1.677641899999999353e+00 2.064000000000000001e-01 -2.064000000000000001e-01 2.807999999999999940e-01 -2.807999999999999940e-01 3.079999999999999752e-02 -3.079999999999999752e-02
1.685541900000000481e+00 2.071999999999999953e-01 -2.071999999999999953e-01 2.820000000000000284e-01 -2.820000000000000284e-01 3.079999999999999752e-02 -3.079999999999999752e-02
1.693541899999999600e+00 2.084000000000000019e-01 -2.084000000000000019e-01 2.843999999999999861e-01 -2.843999999999999861e-01 3.079999999999999752e-02 -3.079999999999999752e-02
1.701441900000000729e+00 2.091999999999999971e-01 -2.091999999999999971e-01 2.856000000000000205e-01 -2.856000000000000205e-01 3.079999999999999752e-02 -3.079999999999999752e-02
1.709341900000000081e+00 2.104000000000000037e-01 -2.104000000000000037e-01 2.880000000000000338e-01 -2.880000000000000338e-01 3.079999999999999752e-02 -3.079999999999999752e-02
1.717341899999999200e+00 2.068000000000000116e-01 -2.068000000000000116e-01 2.843999999999999861e-01 -2.843999999999999861e-01 3.079999999999999752e-02 -3.079999999999999752e-02
1.725241900000000328e+00 2.020000000000000129e-01 -2.020000000000000129e-01 2.796000000000000152e-01 -2.796000000000000152e-01 3.079999999999999752e-02 -3.079999999999999752e-02
1.733141899999999680e+00 1.975999999999999979e-01 -1.975999999999999979e-01 2.760000000000000231e-01 -2.760000000000000231e-01 2.960000000000000131e-02 -2.960000000000000131e-02
1.741141900000000575e+00 1.952000000000000124e-01 -1.952000000000000124e-01 2.736000000000000099e-01 -2.736000000000000099e-01 2.960000000000000131e-02 -2.960000000000000131e-02
1.749041899999999927e+00 1.935999999999999943e-01 -1.935999999999999943e-01 2.724000000000000310e-01 -2.724000000000000310e-01 2.960000000000000131e-02 -2.960000000000000131e-02
1.756941899999999279e+00 1.907999999999999974e-01 -1.907999999999999974e-01 2.700000000000000178e-01 -2.700000000000000178e-01 2.960000000000000131e-02 -2.960000000000000131e-02
1.764941900000000174e+00 1.884000000000000119e-01 -1.884000000000000119e-01 2.687999999999999834e-01 -2.687999999999999834e-01 2.960000000000000131e-02 -2.960000000000000131e-02
1.772841899999999526e+00 1.859999999999999987e-01 -1.859999999999999987e-01 2.676000000000000045e-01 -2.676000000000000045e-01 2.839999999999999816e-02 -2.839999999999999816e-02
1.780741900000000655e+00 1.844000000000000083e-01 -1.844000000000000083e-01 2.676000000000000045e-01 -2.676000000000000045e-01 2.839999999999999816e-02 -2.839999999999999816e-02
1.788741899999999774e+00 1.832000000000000017e-01 -1.832000000000000017e-01 2.687999999999999834e-01 -2.687999999999999834e-01 2.839999999999999816e-02 -2.839999999999999816e-02
1.796641900000000902e+00 1.824000000000000066e-01 -1.824000000000000066e-01 2.687999999999999834e-01 -2.687999999999999834e-01 2.839999999999999816e-02 -2.839999999999999816e-02
1.804541900000000254e+00 1.824000000000000066e-01 -1.824000000000000066e-01 2.700000000000000178e-01 -2.700000000000000178e-01 2.920000000000000373e-02 -2.920000000000000373e-02
1.812541899999999373e+00 1.827999999999999903e-01 -1.827999999999999903e-01 2.736000000000000099e-01 -2.736000000000000099e-01 2.920000000000000373e-02 -2.920000000000000373e-02
1.820441900000000501e+00 1.836000000000000132e-01 -1.836000000000000132e-01 2.772000000000000020e-01 -2.772000000000000020e-01 2.920000000000000373e-02 -2.920000000000000373e-02
1.828341899999999853e+00 1.847999999999999921e-01 -1.847999999999999921e-01 2.820000000000000284e-01 -2.820000000000000284e-01 3.119999999999999857e-02 -3.119999999999999857e-02
1.836341900000000749e+00 1.864000000000000101e-01 -1.864000000000000101e-01 2.867999999999999994e-01 -2.867999999999999994e-01 3.119999999999999857e-02 -3.119999999999999857e-02
1.844241900000000101e+00 1.887999999999999956e-01 -1.887999999999999956e-01 2.928000000000000047e-01 -2.928000000000000047e-01 3.200000000000000067e-02 -3.200000000000000067e-02
1.852141899999999453e+00 1.923999999999999877e-01 -1.923999999999999877e-01 3.024000000000000021e-01 -3.024000000000000021e-01 3.399999999999999550e-02 -3.399999999999999550e-02
1.860141900000000348e+00 1.968000000000000027e-01 -1.968000000000000027e-01 3.119999999999999996e-01 -3.119999999999999996e-01 3.399999999999999550e-02 -3.399999999999999550e-02
1.868041899999999700e+00 2.016000000000000014e-01 -2.016000000000000014e-01 3.227999999999999758e-01 -3.227999999999999758e-01 3.599999999999999728e-02 -3.599999999999999728e-02
1.875941900000000828e+00 2.068000000000000116e-01 -2.068000000000000116e-01 3.347999999999999865e-01 -3.347999999999999865e-01 3.679999999999999938e-02 -3.679999999999999938e-02
1.883841900000000180e+00 2.111999999999999988e-01 -2.111999999999999988e-01 3.456000000000000183e-01 -3.456000000000000183e-01 3.959999999999999631e-02 -3.959999999999999631e-02
1.891841899999999299e+00 2.147999999999999909e-01 -2.147999999999999909e-01 3.539999999999999813e-01 -3.539999999999999813e-01 3.959999999999999631e-02 -3.959999999999999631e-02
1.899741900000000427e+00 2.164000000000000090e-01 -2.164000000000000090e-01 3.576000000000000290e-01 -3.576000000000000290e-01 4.160000000000000503e-02 -4.160000000000000503e-02
1.907641899999999779e+00 2.167999999999999927e-01 -2.167999999999999927e-01 3.599999999999999867e-01 -3.599999999999999867e-01 4.160000000000000503e-02 -4.160000000000000503e-02
1.915641900000000675e+00 2.179999999999999993e-01 -2.179999999999999993e-01 3.623999999999999999e-01 -3.623999999999999999e-01 4.160000000000000503e-02 -4.160000000000000503e-02
1.923541900000000027e+00 2.200000000000000011e-01 -2.200000000000000011e-01 3.659999999999999920e-01 -3.659999999999999920e-01 4.160000000000000503e-02 -4.160000000000000503e-02
1.931441899999999379e+00 2.275999999999999968e-01 -2.275999999999999968e-01 3.803999999999999604e-01 -3.803999999999999604e-01 4.359999999999999987e-02 -4.359999999999999987e-02
1.939441900000000274e+00 2.252000000000000113e-01 -2.252000000000000113e-01 3.780000000000000027e-01 -3.780000000000000027e-01 4.359999999999999987e-02 -4.359999999999999987e-02
1.947341899999999626e+00 2.204000000000000126e-01 -2.204000000000000126e-01 3.708000000000000185e-01 -3.708000000000000185e-01 4.160000000000000503e-02 -4.160000000000000503e-02
1.955241900000000754e+00 2.172000000000000042e-01 -2.172000000000000042e-01 3.648000000000000131e-01 -3.648000000000000131e-01 4.160000000000000503e-02 -4.160000000000000503e-02
1.963241899999999873e+00 2.147999999999999909e-01 -2.147999999999999909e-01 3.599999999999999867e-01 -3.599999999999999867e-01 4.040000000000000535e-02 -4.040000000000000535e-02
1.971141899999999225e+00 2.132000000000000006e-01 -2.132000000000000006e-01 3.576000000000000290e-01 -3.576000000000000290e-01 4.040000000000000535e-02 -4.040000000000000535e-02
1.979041900000000354e+00 2.124000000000000055e-01 -2.124000000000000055e-01 3.563999999999999946e-01 -3.563999999999999946e-01 4.040000000000000535e-02 -4.040000000000000535e-02
1.987041899999999472e+00 2.107999999999999874e-01 -2.107999999999999874e-01 3.539999999999999813e-01 -3.539999999999999813e-01 4.040000000000000535e-02 -4.040000000000000535e-02
1.994941900000000601e+00 2.091999999999999971e-01 -2.091999999999999971e-01 3.516000000000000236e-01 -3.516000000000000236e-01 3.919999999999999873e-02 -3.919999999999999873e-02
2.002841899999999953e+00 2.076000000000000068e-01 -2.076000000000000068e-01 3.480000000000000315e-01 -3.480000000000000315e-01 3.839999999999999664e-02 -3.839999999999999664e-02
2.010841900000000848e+00 2.056000000000000050e-01 -2.056000000000000050e-01 3.432000000000000051e-01 -3.432000000000000051e-01 3.839999999999999664e-02 -3.839999999999999664e-02
2.018741900000000200e+00 2.031999999999999917e-01 -2.031999999999999917e-01 3.371999999999999997e-01 -3.371999999999999997e-01 3.640000000000000180e-02 -3.640000000000000180e-02
2.026641899999999552e+00 2.059999999999999887e-01 -2.059999999999999887e-01 3.396000000000000130e-01 -3.396000000000000130e-01 3.640000000000000180e-02 -3.640000000000000180e-02
2.034641900000000447e+00 1.995999999999999996e-01 -1.995999999999999996e-01 3.251999999999999891e-01 -3.251999999999999891e-01 3.440000000000000002e-02 -3.440000000000000002e-02
2.042541899999999799e+00 1.932000000000000106e-01 -1.932000000000000106e-01 3.107999999999999652e-01 -3.107999999999999652e-01 3.239999999999999825e-02 -3.239999999999999825e-02
2.050441899999999151e+00 1.887999999999999956e-01 -1.887999999999999956e-01 3.024000000000000021e-01 -3.024000000000000021e-01 3.039999999999999994e-02 -3.039999999999999994e-02
2.058441900000000047e+00 1.836000000000000132e-01 -1.836000000000000132e-01 2.952000000000000179e-01 -2.952000000000000179e-01 3.039999999999999994e-02 -3.039999999999999994e-02
2.066341899999999399e+00 1.799999999999999933e-01 -1.799999999999999933e-01 2.903999999999999915e-01 -2.903999999999999915e-01 3.039999999999999994e-02 -3.039999999999999994e-02
2.074241900000000527e+00 1.635999999999999954e-01 -1.635999999999999954e-01 2.627999999999999781e-01 -2.627999999999999781e-01 2.639999999999999986e-02 -2.639999999999999986e-02
2.082241899999999646e+00 1.416000000000000036e-01 -1.416000000000000036e-01 2.256000000000000227e-01 -2.256000000000000227e-01 2.280000000000000082e-02 -2.280000000000000082e-02
2.090141900000000774e+00 1.423999999999999988e-01 -1.423999999999999988e-01 2.316000000000000281e-01 -2.316000000000000281e-01 2.359999999999999945e-02 -2.359999999999999945e-02
2.098041900000000126e+00 1.428000000000000103e-01 -1.428000000000000103e-01 2.363999999999999990e-01 -2.363999999999999990e-01 2.479999999999999913e-02 -2.479999999999999913e-02
2.106041899999999245e+00 1.431999999999999940e-01 -1.431999999999999940e-01 2.411999999999999977e-01 -2.411999999999999977e-01 2.479999999999999913e-02 -2.479999999999999913e-02
2.113941900000000373e+00 1.439999999999999891e-01 -1.439999999999999891e-01 2.472000000000000031e-01 -2.472000000000000031e-01 2.479999999999999913e-02 -2.479999999999999913e-02
2.121841899999999725e+00 1.439999999999999891e-01 -1.439999999999999891e-01 2.520000000000000018e-01 -2.520000000000000018e-01 2.559999999999999776e-02 -2.559999999999999776e-02
2.129841900000000621e+00 1.436000000000000054e-01 -1.436000000000000054e-01 2.555999999999999939e-01 -2.555999999999999939e-01 2.680000000000000090e-02 -2.680000000000000090e-02
2.137741899999999973e+00 1.423999999999999988e-01 -1.423999999999999988e-01 2.567999999999999727e-01 -2.567999999999999727e-01 2.680000000000000090e-02 -2.680000000000000090e-02
2.145641899999999325e+00 1.416000000000000036e-01 -1.416000000000000036e-01 2.591999999999999860e-01 -2.591999999999999860e-01 2.680000000000000090e-02 -2.680000000000000090e-02
2.153641900000000220e+00 1.411999999999999922e-01 -1.411999999999999922e-01 2.627999999999999781e-01 -2.627999999999999781e-01 2.680000000000000090e-02 -2.680000000000000090e-02
2.161541899999999572e+00 1.439999999999999891e-01 -1.439999999999999891e-01 2.724000000000000310e-01 -2.724000000000000310e-01 2.879999999999999921e-02 -2.879999999999999921e-02
2.169441900000000700e+00 1.476000000000000090e-01 -1.476000000000000090e-01 2.832000000000000073e-01 -2.832000000000000073e-01 3.079999999999999752e-02 -3.079999999999999752e-02
2.177441899999999819e+00 1.491999999999999993e-01 -1.491999999999999993e-01 2.915999999999999703e-01 -2.915999999999999703e-01 3.079999999999999752e-02 -3.079999999999999752e-02
2.185341899999999171e+00 1.491999999999999993e-01 -1.491999999999999993e-01 2.952000000000000179e-01 -2.952000000000000179e-01 3.200000000000000067e-02 -3.200000000000000067e-02
2.193241900000000300e+00 1.487999999999999878e-01 -1.487999999999999878e-01 2.975999999999999757e-01 -2.975999999999999757e-01 3.200000000000000067e-02 -3.200000000000000067e-02
2.201241899999999418e+00 1.484000000000000041e-01 -1.484000000000000041e-01 3.012000000000000233e-01 -3.012000000000000233e-01 3.279999999999999583e-02 -3.279999999999999583e-02
2.209141900000000547e+00 1.499999999999999944e-01 -1.499999999999999944e-01 3.095999999999999863e-01 -3.095999999999999863e-01 3.399999999999999550e-02 -3.399999999999999550e-02
2.217041899999999899e+00 1.512000000000000011e-01 -1.512000000000000011e-01 3.155999999999999917e-01 -3.155999999999999917e-01 3.520000000000000212e-02 -3.520000000000000212e-02
2.225041900000000794e+00 1.532000000000000028e-01 -1.532000000000000028e-01 3.215999999999999970e-01 -3.215999999999999970e-01 3.599999999999999728e-02 -3.599999999999999728e-02
2.232941900000000146e+00 1.564000000000000112e-01 -1.564000000000000112e-01 3.300000000000000155e-01 -3.300000000000000155e-01 3.719999999999999696e-02 -3.719999999999999696e-02
2.240841899999999498e+00 1.567999999999999949e-01 -1.567999999999999949e-01 3.347999999999999865e-01 -3.347999999999999865e-01 3.719999999999999696e-02 -3.719999999999999696e-02
2.248841900000000393e+00 1.567999999999999949e-01 -1.567999999999999949e-01 3.371999999999999997e-01 -3.371999999999999997e-01 3.719999999999999696e-02 -3.719999999999999696e-02
2.256741899999999745e+00 1.559999999999999998e-01 -1.559999999999999998e-01 3.371999999999999997e-01 -3.371999999999999997e-01 3.839999999999999664e-02 -3.839999999999999664e-02
2.264641900000000874e+00 1.547999999999999932e-01 -1.547999999999999932e-01 3.347999999999999865e-01 -3.347999999999999865e-01 3.839999999999999664e-02 -3.839999999999999664e-02
2.272641899999999993e+00 1.544000000000000095e-01 -1.544000000000000095e-01 3.383999999999999786e-01 -3.383999999999999786e-01 3.839999999999999664e-02 -3.839999999999999664e-02
2.280541899999999345e+00 1.524000000000000077e-01 -1.524000000000000077e-01 3.323999999999999733e-01 -3.323999999999999733e-01 3.839999999999999664e-02 -3.839999999999999664e-02
2.288441900000000473e+00 1.499999999999999944e-01 -1.499999999999999944e-01 3.227999999999999758e-01 -3.227999999999999758e-01 3.719999999999999696e-02 -3.719999999999999696e-02
2.296441899999999592e+00 1.471999999999999975e-01 -1.471999999999999975e-01 3.119999999999999996e-01 -3.119999999999999996e-01 3.520000000000000212e-02 -3.520000000000000212e-02
2.304341900000000720e+00 1.456000000000000072e-01 -1.456000000000000072e-01 3.084000000000000075e-01 -3.084000000000000075e-01 3.520000000000000212e-02 -3.520000000000000212e-02
2.312241900000000072e+00 1.439999999999999891e-01 -1.439999999999999891e-01 3.059999999999999942e-01 -3.059999999999999942e-01 3.520000000000000212e-02 -3.520000000000000212e-02
2.320241899999999191e+00 1.423999999999999988e-01 -1.423999999999999988e-01 3.024000000000000021e-01 -3.024000000000000021e-01 3.520000000000000212e-02 -3.520000000000000212e-02
2.328141900000000319e+00 1.396000000000000019e-01 -1.396000000000000019e-01 2.963999999999999968e-01 -2.963999999999999968e-01 3.520000000000000212e-02 -3.520000000000000212e-02
2.336041899999999671e+00 1.376000000000000001e-01 -1.376000000000000001e-01 2.928000000000000047e-01 -2.928000000000000047e-01 3.320000000000000034e-02 -3.320000000000000034e-02
2.343941900000000800e+00 1.360000000000000098e-01 -1.360000000000000098e-01 2.892000000000000126e-01 -2.892000000000000126e-01 3.320000000000000034e-02 -3.320000000000000034e-02
2.351941899999999919e+00 1.348000000000000032e-01 -1.348000000000000032e-01 2.867999999999999994e-01 -2.867999999999999994e-01 3.320000000000000034e-02 -3.320000000000000034e-02
2.359841899999999271e+00 1.335999999999999965e-01 -1.335999999999999965e-01 2.843999999999999861e-01 -2.843999999999999861e-01 3.320000000000000034e-02 -3.320000000000000034e-02
2.367741900000000399e+00 1.328000000000000014e-01 -1.328000000000000014e-01 2.832000000000000073e-01 -2.832000000000000073e-01 3.320000000000000034e-02 -3.320000000000000034e-02
2.375741899999999518e+00 1.323999999999999899e-01 -1.323999999999999899e-01 2.832000000000000073e-01 -2.832000000000000073e-01 3.320000000000000034e-02 -3.320000000000000034e-02
2.383641900000000646e+00 1.320000000000000062e-01 -1.320000000000000062e-01 2.832000000000000073e-01 -2.832000000000000073e-01 3.320000000000000034e-02 -3.320000000000000034e-02
2.391541899999999998e+00 1.328000000000000014e-01 -1.328000000000000014e-01 2.843999999999999861e-01 -2.843999999999999861e-01 3.320000000000000034e-02 -3.320000000000000034e-02
2.399541900000000894e+00 1.332000000000000128e-01 -1.332000000000000128e-01 2.856000000000000205e-01 -2.856000000000000205e-01 3.320000000000000034e-02 -3.320000000000000034e-02
2.407441900000000246e+00 1.340000000000000080e-01 -1.340000000000000080e-01 2.867999999999999994e-01 -2.867999999999999994e-01 3.399999999999999550e-02 -3.399999999999999550e-02
2.415341899999999598e+00 1.343999999999999917e-01 -1.343999999999999917e-01 2.880000000000000338e-01 -2.880000000000000338e-01 3.399999999999999550e-02 -3.399999999999999550e-02
2.423341900000000493e+00 1.348000000000000032e-01 -1.348000000000000032e-01 2.880000000000000338e-01 -2.880000000000000338e-01 3.399999999999999550e-02 -3.399999999999999550e-02
2.431241899999999845e+00 1.348000000000000032e-01 -1.348000000000000032e-01 2.880000000000000338e-01 -2.880000000000000338e-01 3.399999999999999550e-02 -3.399999999999999550e-02
2.439141899999999197e+00 1.348000000000000032e-01 -1.348000000000000032e-01 2.867999999999999994e-01 -2.867999999999999994e-01 3.399999999999999550e-02 -3.399999999999999550e-02
2.447141900000000092e+00 1.343999999999999917e-01 -1.343999999999999917e-01 2.843999999999999861e-01 -2.843999999999999861e-01 3.399999999999999550e-02 -3.399999999999999550e-02
2.455041899999999444e+00 1.335999999999999965e-01 -1.335999999999999965e-01 2.820000000000000284e-01 -2.820000000000000284e-01 3.399999999999999550e-02 -3.399999999999999550e-02
2.462941900000000572e+00 1.320000000000000062e-01 -1.320000000000000062e-01 2.783999999999999808e-01 -2.783999999999999808e-01 3.399999999999999550e-02 -3.399999999999999550e-02
2.470941899999999691e+00 1.300000000000000044e-01 -1.300000000000000044e-01 2.747999999999999887e-01 -2.747999999999999887e-01 3.399999999999999550e-02 -3.399999999999999550e-02
2.478841900000000820e+00 1.295999999999999930e-01 -1.295999999999999930e-01 2.736000000000000099e-01 -2.736000000000000099e-01 3.399999999999999550e-02 -3.399999999999999550e-02
2.486741900000000172e+00 1.300000000000000044e-01 -1.300000000000000044e-01 2.747999999999999887e-01 -2.747999999999999887e-01 3.399999999999999550e-02 -3.399999999999999550e-02
2.494741899999999291e+00 1.315999999999999948e-01 -1.315999999999999948e-01 2.772000000000000020e-01 -2.772000000000000020e-01 3.520000000000000212e-02 -3.520000000000000212e-02
2.502641900000000419e+00 1.335999999999999965e-01 -1.335999999999999965e-01 2.807999999999999940e-01 -2.807999999999999940e-01 3.599999999999999728e-02 -3.599999999999999728e-02
2.510541899999999771e+00 1.355999999999999983e-01 -1.355999999999999983e-01 2.856000000000000205e-01 -2.856000000000000205e-01 3.599999999999999728e-02 -3.599999999999999728e-02
2.518541900000000666e+00 1.380000000000000115e-01 -1.380000000000000115e-01 2.903999999999999915e-01 -2.903999999999999915e-01 3.799999999999999906e-02 -3.799999999999999906e-02
2.526441900000000018e+00 1.419999999999999873e-01 -1.419999999999999873e-01 2.987999999999999545e-01 -2.987999999999999545e-01 3.920000000000000567e-02 -3.920000000000000567e-02
2.534341899999999370e+00 1.468000000000000138e-01 -1.468000000000000138e-01 3.072000000000000286e-01 -3.072000000000000286e-01 4.120000000000000051e-02 -4.120000000000000051e-02
2.542341900000000265e+00 1.507999999999999896e-01 -1.507999999999999896e-01 3.155999999999999917e-01 -3.155999999999999917e-01 4.199999999999999567e-02 -4.199999999999999567e-02
2.550241899999999617e+00 1.512000000000000011e-01 -1.512000000000000011e-01 3.180000000000000049e-01 -3.180000000000000049e-01 4.320000000000000229e-02 -4.320000000000000229e-02
2.558141900000000746e+00 1.512000000000000011e-01 -1.512000000000000011e-01 3.204000000000000181e-01 -3.204000000000000181e-01 4.400000000000000439e-02 -4.400000000000000439e-02
2.566141899999999865e+00 1.524000000000000077e-01 -1.524000000000000077e-01 3.300000000000000155e-01 -3.300000000000000155e-01 4.599999999999999922e-02 -4.599999999999999922e-02
2.574041899999999217e+00 1.572000000000000064e-01 -1.572000000000000064e-01 3.443999999999999839e-01 -3.443999999999999839e-01 4.799999999999999406e-02 -4.799999999999999406e-02
2.581941900000000345e+00 1.567999999999999949e-01 -1.567999999999999949e-01 3.480000000000000315e-01 -3.480000000000000315e-01 4.879999999999999616e-02 -4.879999999999999616e-02
2.589941899999999464e+00 1.575999999999999901e-01 -1.575999999999999901e-01 3.528000000000000025e-01 -3.528000000000000025e-01 5.000000000000000278e-02 -5.000000000000000278e-02
2.597841900000000592e+00 1.547999999999999932e-01 -1.547999999999999932e-01 3.539999999999999813e-01 -3.539999999999999813e-01 5.079999999999999793e-02 -5.079999999999999793e-02
2.605741899999999944e+00 1.532000000000000028e-01 -1.532000000000000028e-01 3.576000000000000290e-01 -3.576000000000000290e-01 5.079999999999999793e-02 -5.079999999999999793e-02
2.613741900000000840e+00 1.527999999999999914e-01 -1.527999999999999914e-01 3.636000000000000343e-01 -3.636000000000000343e-01 5.279999999999999971e-02 -5.279999999999999971e-02
2.621641900000000192e+00 1.524000000000000077e-01 -1.524000000000000077e-01 3.696000000000000396e-01 -3.696000000000000396e-01 5.360000000000000181e-02 -5.360000000000000181e-02
2.629541899999999544e+00 1.524000000000000077e-01 -1.524000000000000077e-01 3.780000000000000027e-01 -3.780000000000000027e-01 5.559999999999999665e-02 -5.559999999999999665e-02
2.637541900000000439e+00 1.524000000000000077e-01 -1.524000000000000077e-01 3.863999999999999657e-01 -3.863999999999999657e-01 5.640000000000000568e-02 -5.640000000000000568e-02
2.645441899999999791e+00 1.516000000000000125e-01 -1.516000000000000125e-01 3.936000000000000609e-01 -3.936000000000000609e-01 5.840000000000000052e-02 -5.840000000000000052e-02
2.653341900000000919e+00 1.507999999999999896e-01 -1.507999999999999896e-01 3.996000000000000663e-01 -3.996000000000000663e-01 5.920000000000000262e-02 -5.920000000000000262e-02
2.661341900000000038e+00 1.512000000000000011e-01 -1.512000000000000011e-01 4.080000000000000293e-01 -4.080000000000000293e-01 6.120000000000000440e-02 -6.120000000000000440e-02
2.669241899999999390e+00 1.519999999999999962e-01 -1.519999999999999962e-01 4.163999999999999924e-01 -4.163999999999999924e-01 6.120000000000000440e-02 -6.120000000000000440e-02
2.677141900000000518e+00 1.535999999999999865e-01 -1.535999999999999865e-01 4.308000000000000163e-01 -4.308000000000000163e-01 6.400000000000000133e-02 -6.400000000000000133e-02
2.685141899999999637e+00 1.559999999999999998e-01 -1.559999999999999998e-01 4.463999999999999635e-01 -4.463999999999999635e-01 6.600000000000000311e-02 -6.600000000000000311e-02
2.693041900000000766e+00 1.575999999999999901e-01 -1.575999999999999901e-01 4.583999999999999742e-01 -4.583999999999999742e-01 6.800000000000000488e-02 -6.800000000000000488e-02
2.700941900000000118e+00 1.587999999999999967e-01 -1.587999999999999967e-01 4.692000000000000615e-01 -4.692000000000000615e-01 7.000000000000000666e-02 -7.000000000000000666e-02
2.708941899999999237e+00 1.603999999999999870e-01 -1.603999999999999870e-01 4.823999999999999955e-01 -4.823999999999999955e-01 7.199999999999999456e-02 -7.199999999999999456e-02
2.716841900000000365e+00 1.623999999999999888e-01 -1.623999999999999888e-01 4.944000000000000061e-01 -4.944000000000000061e-01 7.399999999999999634e-02 -7.399999999999999634e-02
2.724741899999999717e+00 1.640000000000000069e-01 -1.640000000000000069e-01 5.075999999999999401e-01 -5.075999999999999401e-01 7.599999999999999811e-02 -7.599999999999999811e-02
2.732741900000000612e+00 1.671999999999999875e-01 -1.671999999999999875e-01 5.400000000000000355e-01 -5.400000000000000355e-01 8.080000000000001070e-02 -8.080000000000001070e-02
2.740641899999999964e+00 1.696000000000000008e-01 -1.696000000000000008e-01 5.604000000000000092e-01 -5.604000000000000092e-01 8.279999999999999860e-02 -8.279999999999999860e-02
2.748541899999999316e+00 1.728000000000000091e-01 -1.728000000000000091e-01 5.796000000000000041e-01 -5.796000000000000041e-01 8.559999999999999554e-02 -8.559999999999999554e-02
2.756541900000000211e+00 1.743999999999999995e-01 -1.743999999999999995e-01 5.856000000000000094e-01 -5.856000000000000094e-01 8.759999999999999731e-02 -8.759999999999999731e-02
2.764441899999999563e+00 1.751999999999999946e-01 -1.751999999999999946e-01 5.820000000000000728e-01 -5.820000000000000728e-01 8.759999999999999731e-02 -8.759999999999999731e-02
2.772341900000000692e+00 1.759999999999999898e-01 -1.759999999999999898e-01 5.807999999999999829e-01 -5.807999999999999829e-01 8.840000000000000635e-02 -8.840000000000000635e-02
2.780241900000000044e+00 1.776000000000000079e-01 -1.776000000000000079e-01 5.856000000000000094e-01 -5.856000000000000094e-01 8.840000000000000635e-02 -8.840000000000000635e-02
2.788241899999999163e+00 1.816000000000000114e-01 -1.816000000000000114e-01 6.035999999999999144e-01 -6.035999999999999144e-01 9.120000000000000329e-02 -9.120000000000000329e-02
2.796141900000000291e+00 1.807999999999999885e-01 -1.807999999999999885e-01 5.975999999999999091e-01 -5.975999999999999091e-01 9.039999999999999425e-02 -9.039999999999999425e-02
2.804041899999999643e+00 1.852000000000000035e-01 -1.852000000000000035e-01 6.071999999999999620e-01 -6.071999999999999620e-01 9.039999999999999425e-02 -9.039999999999999425e-02
