# energy dos(up) dos(down)
2.677141900000000518e+00 2.047499999999999876e+00 -2.047499999999999876e+00
2.685141899999999637e+00 2.111600000000000144e+00 -2.111600000000000144e+00
2.693041900000000766e+00 2.159100000000000019e+00 -2.159100000000000019e+00
2.700941900000000118e+00 2.201600000000000001e+00 -2.201600000000000001e+00
2.708941899999999237e+00 2.251199999999999868e+00 -2.251199999999999868e+00
2.716841900000000365e+00 2.302400000000000002e+00 -2.302400000000000002e+00
2.724741899999999717e+00 2.354499999999999815e+00 -2.354499999999999815e+00
2.732741900000000612e+00 2.479200000000000070e+00 -2.479200000000000070e+00
2.740641899999999964e+00 2.558300000000000018e+00 -2.558300000000000018e+00
2.748541899999999316e+00 2.637500000000000178e+00 -2.637500000000000178e+00
2.756541900000000211e+00 2.662599999999999856e+00 -2.662599999999999856e+00
2.764441899999999563e+00 2.645799999999999930e+00 -2.645799999999999930e+00
2.772341900000000692e+00 2.641900000000000137e+00 -2.641900000000000137e+00
2.780241900000000044e+00 2.660699999999999843e+00 -2.660699999999999843e+00
2.788241899999999163e+00 2.730999999999999872e+00 -2.730999999999999872e+00
2.796141900000000291e+00 2.694100000000000161e+00 -2.694100000000000161e+00
2.804041899999999643e+00 2.713499999999999801e+00 -2.713499999999999801e+00
2.812041900000000538e+00 3.009900000000000020e+00 -3.009900000000000020e+00
2.819941899999999890e+00 2.308699999999999974e+00 -2.308699999999999974e+00
2.827841899999999242e+00 2.155199999999999783e+00 -2.155199999999999783e+00
2.835841900000000138e+00 2.021999999999999797e+00 -2.021999999999999797e+00
2.843741899999999490e+00 1.903899999999999926e+00 -1.903899999999999926e+00
2.851641900000000618e+00 1.805800000000000072e+00 -1.805800000000000072e+00
2.859641899999999737e+00 1.729400000000000048e+00 -1.729400000000000048e+00
2.867541900000000865e+00 1.661299999999999999e+00 -1.661299999999999999e+00
2.875441900000000217e+00 1.598700000000000010e+00 -1.598700000000000010e+00
2.883441899999999336e+00 1.541500000000000092e+00 -1.541500000000000092e+00
2.891341900000000464e+00 1.489800000000000013e+00 -1.489800000000000013e+00
2.899241899999999816e+00 1.443400000000000016e+00 -1.443400000000000016e+00
2.907241900000000712e+00 1.401499999999999968e+00 -1.401499999999999968e+00
2.915141900000000064e+00 1.364300000000000068e+00 -1.364300000000000068e+00
2.923041899999999416e+00 1.330100000000000060e+00 -1.330100000000000060e+00
2.931041900000000311e+00 1.298499999999999988e+00 -1.298499999999999988e+00
2.938941899999999663e+00 1.268999999999999906e+00 -1.268999999999999906e+00
2.946841900000000791e+00 1.241400000000000059e+00 -1.241400000000000059e+00
2.954841899999999910e+00 1.214099999999999957e+00 -1.214099999999999957e+00
2.962741899999999262e+00 1.189100000000000046e+00 -1.189100000000000046e+00
2.970641900000000390e+00 1.165599999999999969e+00 -1.165599999999999969e+00
2.978641899999999509e+00 1.143399999999999972e+00 -1.143399999999999972e+00
2.986541900000000638e+00 1.121799999999999908e+00 -1.121799999999999908e+00
2.994441899999999990e+00 1.102300000000000058e+00 -1.102300000000000058e+00
3.002441900000000885e+00 1.083399999999999919e+00 -1.083399999999999919e+00
3.010341900000000237e+00 1.065299999999999914e+00 -1.065299999999999914e+00
3.018241899999999589e+00 1.053299999999999903e+00 -1.053299999999999903e+00
3.026241900000000484e+00 1.050999999999999934e+00 -1.050999999999999934e+00
3.034141899999999836e+00 1.056699999999999973e+00 -1.056699999999999973e+00
3.042041899999999188e+00 1.059600000000000097e+00 -1.059600000000000097e+00
3.050041900000000084e+00 1.063499999999999890e+00 -1.063499999999999890e+00
3.057941899999999436e+00 1.070899999999999963e+00 -1.070899999999999963e+00
3.065841900000000564e+00 1.081700000000000106e+00 -1.081700000000000106e+00
3.073841899999999683e+00 1.095800000000000107e+00 -1.095800000000000107e+00
3.081741900000000811e+00 1.114100000000000090e+00 -1.114100000000000090e+00
3.089641900000000163e+00 1.136700000000000044e+00 -1.136700000000000044e+00
3.097641899999999282e+00 1.165799999999999947e+00 -1.165799999999999947e+00
3.105541900000000410e+00 1.201799999999999979e+00 -1.201799999999999979e+00
3.113441899999999762e+00 1.284699999999999953e+00 -1.284699999999999953e+00
3.121441900000000658e+00 1.323800000000000088e+00 -1.323800000000000088e+00
3.129341900000000010e+00 1.353299999999999947e+00 -1.353299999999999947e+00
3.137241899999999362e+00 1.375899999999999901e+00 -1.375899999999999901e+00
3.145241900000000257e+00 1.393999999999999906e+00 -1.393999999999999906e+00
3.153141899999999609e+00 1.408199999999999896e+00 -1.408199999999999896e+00
3.161041900000000737e+00 1.418400000000000105e+00 -1.418400000000000105e+00
3.169041899999999856e+00 1.424700000000000077e+00 -1.424700000000000077e+00
3.176941899999999208e+00 1.427999999999999936e+00 -1.427999999999999936e+00
3.184841900000000336e+00 1.427899999999999947e+00 -1.427899999999999947e+00
3.192841899999999455e+00 1.420199999999999907e+00 -1.420199999999999907e+00
3.200741900000000584e+00 1.407899999999999929e+00 -1.407899999999999929e+00
3.208641899999999936e+00 1.397399999999999975e+00 -1.397399999999999975e+00
3.216541899999999288e+00 1.387499999999999956e+00 -1.387499999999999956e+00
3.224541900000000183e+00 1.378700000000000037e+00 -1.378700000000000037e+00
3.232441899999999535e+00 1.371099999999999985e+00 -1.371099999999999985e+00
3.240341900000000663e+00 1.366600000000000037e+00 -1.366600000000000037e+00
3.248341899999999782e+00 1.365299999999999958e+00 -1.365299999999999958e+00
3.256241900000000911e+00 1.365299999999999958e+00 -1.365299999999999958e+00
3.264141900000000263e+00 1.366500000000000048e+00 -1.366500000000000048e+00
3.272141899999999382e+00 1.370200000000000085e+00 -1.370200000000000085e+00
3.280041900000000510e+00 1.377999999999999892e+00 -1.377999999999999892e+00
3.287941899999999862e+00 1.390600000000000058e+00 -1.390600000000000058e+00
3.295941900000000757e+00 1.409899999999999931e+00 -1.409899999999999931e+00
3.303841900000000109e+00 1.429899999999999949e+00 -1.429899999999999949e+00
3.311741899999999461e+00 1.450399999999999912e+00 -1.450399999999999912e+00
3.319741900000000356e+00 1.471500000000000030e+00 -1.471500000000000030e+00
3.327641899999999708e+00 1.494199999999999973e+00 -1.494199999999999973e+00
3.335541900000000837e+00 1.535600000000000076e+00 -1.535600000000000076e+00
3.343541899999999956e+00 1.637100000000000000e+00 -1.637100000000000000e+00
3.351441899999999308e+00 1.588200000000000056e+00 -1.588200000000000056e+00
3.359341900000000436e+00 1.615099999999999980e+00 -1.615099999999999980e+00
3.367341899999999555e+00 1.644900000000000029e+00 -1.644900000000000029e+00
3.375241900000000683e+00 1.681899999999999951e+00 -1.681999999999999940e+00
3.383141900000000035e+00 1.712900000000000089e+00 -1.712900000000000089e+00
3.391141899999999154e+00 1.733500000000000041e+00 -1.733500000000000041e+00
3.399041900000000282e+00 1.743200000000000083e+00 -1.743200000000000083e+00
3.406941899999999634e+00 1.752099999999999991e+00 -1.752099999999999991e+00
3.414941900000000530e+00 1.766399999999999970e+00 -1.766399999999999970e+00
3.422841899999999882e+00 1.778399999999999981e+00 -1.778399999999999981e+00
3.430741899999999234e+00 1.787199999999999900e+00 -1.787199999999999900e+00
3.438741900000000129e+00 1.845499999999999918e+00 -1.845499999999999918e+00
3.446641899999999481e+00 1.874000000000000110e+00 -1.874000000000000110e+00
3.454541900000000609e+00 1.886200000000000099e+00 -1.886200000000000099e+00
3.462541899999999728e+00 1.901399999999999979e+00 -1.901399999999999979e+00
3.470441900000000857e+00 1.907000000000000028e+00 -1.907000000000000028e+00
3.478341900000000209e+00 1.908199999999999896e+00 -1.908199999999999896e+00
3.486341899999999328e+00 1.899299999999999988e+00 -1.899299999999999988e+00
3.494241900000000456e+00 1.883899999999999908e+00 -1.883899999999999908e+00
3.502141899999999808e+00 1.899799999999999933e+00 -1.899799999999999933e+00
3.510141900000000703e+00 1.909499999999999975e+00 -1.909499999999999975e+00
3.518041900000000055e+00 1.900500000000000078e+00 -1.900500000000000078e+00
3.525941899999999407e+00 1.829800000000000093e+00 -1.829800000000000093e+00
3.533941900000000302e+00 1.770299999999999985e+00 -1.770299999999999985e+00
3.541841899999999654e+00 1.732599999999999918e+00 -1.732599999999999918e+00
3.549741900000000783e+00 1.695999999999999952e+00 -1.695999999999999952e+00
3.557741899999999902e+00 1.662400000000000100e+00 -1.662400000000000100e+00
3.565641899999999254e+00 1.630500000000000060e+00 -1.630500000000000060e+00
3.573541900000000382e+00 1.600899999999999990e+00 -1.600899999999999990e+00
3.581541899999999501e+00 1.573800000000000088e+00 -1.573800000000000088e+00
3.589441900000000629e+00 1.547900000000000054e+00 -1.547900000000000054e+00
3.597341899999999981e+00 1.523900000000000032e+00 -1.523900000000000032e+00
3.605341900000000877e+00 1.502000000000000002e+00 -1.502000000000000002e+00
3.613241900000000228e+00 1.482399999999999940e+00 -1.482399999999999940e+00
3.621141899999999580e+00 1.465000000000000080e+00 -1.465000000000000080e+00
3.629141900000000476e+00 1.453400000000000025e+00 -1.453400000000000025e+00
3.637041899999999828e+00 1.446399999999999908e+00 -1.446399999999999908e+00
3.644941899999999180e+00 1.439400000000000013e+00 -1.439400000000000013e+00
3.652941900000000075e+00 1.433200000000000029e+00 -1.433200000000000029e+00
3.660841899999999427e+00 1.431000000000000050e+00 -1.431000000000000050e+00
3.668741900000000555e+00 1.431000000000000050e+00 -1.431000000000000050e+00
3.676641899999999907e+00 1.438299999999999912e+00 -1.438299999999999912e+00
3.684641900000000803e+00 1.449999999999999956e+00 -1.449999999999999956e+00
3.692541900000000155e+00 1.463200000000000056e+00 -1.463200000000000056e+00
3.700441899999999507e+00 1.473500000000000032e+00 -1.473500000000000032e+00
3.708441900000000402e+00 1.480299999999999949e+00 -1.480299999999999949e+00
3.716341899999999754e+00 1.484299999999999953e+00 -1.484299999999999953e+00
3.724241900000000882e+00 1.479000000000000092e+00 -1.479000000000000092e+00
3.732241900000000001e+00 1.476399999999999935e+00 -1.476399999999999935e+00
3.740141899999999353e+00 1.478299999999999947e+00 -1.478299999999999947e+00
3.748041900000000481e+00 1.483400000000000052e+00 -1.483400000000000052e+00
3.756041899999999600e+00 1.485200000000000076e+00 -1.485200000000000076e+00
3.763941900000000729e+00 1.487900000000000000e+00 -1.487900000000000000e+00
3.771841900000000081e+00 1.491300000000000070e+00 -1.491300000000000070e+00
3.779841899999999200e+00 1.495600000000000041e+00 -1.495600000000000041e+00
3.787741900000000328e+00 1.500799999999999912e+00 -1.500799999999999912e+00
3.795641899999999680e+00 1.506999999999999895e+00 -1.506999999999999895e+00
3.803641900000000575e+00 1.514299999999999979e+00 -1.514299999999999979e+00
3.811541899999999927e+00 1.520999999999999908e+00 -1.520999999999999908e+00
3.819441899999999279e+00 1.523500000000000076e+00 -1.523500000000000076e+00
3.827441900000000174e+00 1.524499999999999966e+00 -1.524499999999999966e+00
3.835341899999999526e+00 1.527500000000000080e+00 -1.527500000000000080e+00
3.843241900000000655e+00 1.532100000000000017e+00 -1.532100000000000017e+00
3.851241899999999774e+00 1.536899999999999933e+00 -1.536899999999999933e+00
3.859141900000000902e+00 1.542200000000000015e+00 -1.542200000000000015e+00
3.867041900000000254e+00 1.547900000000000054e+00 -1.547900000000000054e+00
3.875041899999999373e+00 1.554300000000000015e+00 -1.554300000000000015e+00
3.882941900000000501e+00 1.561800000000000077e+00 -1.561800000000000077e+00
3.890841899999999853e+00 1.571099999999999941e+00 -1.571099999999999941e+00
3.898841900000000749e+00 1.583099999999999952e+00 -1.583099999999999952e+00
3.906741900000000101e+00 1.599199999999999955e+00 -1.599199999999999955e+00
3.914641899999999453e+00 1.624300000000000077e+00 -1.624300000000000077e+00
3.922641900000000348e+00 1.649100000000000010e+00 -1.649100000000000010e+00
3.930541899999999700e+00 1.672500000000000098e+00 -1.672500000000000098e+00
3.938441900000000828e+00 1.698600000000000110e+00 -1.698600000000000110e+00
3.946441899999999947e+00 1.726099999999999968e+00 -1.726099999999999968e+00
3.954341899999999299e+00 1.755100000000000104e+00 -1.755100000000000104e+00
3.962241900000000427e+00 1.797500000000000098e+00 -1.797500000000000098e+00
3.970241899999999546e+00 1.836899999999999977e+00 -1.836899999999999977e+00
3.978141900000000675e+00 1.882200000000000095e+00 -1.882200000000000095e+00
3.986041900000000027e+00 1.932800000000000074e+00 -1.932800000000000074e+00
3.994041900000000922e+00 1.989000000000000101e+00 -1.989000000000000101e+00
4.001941900000000274e+00 2.052099999999999813e+00 -2.052099999999999813e+00
4.009841899999999626e+00 2.143299999999999983e+00 -2.143299999999999983e+00
4.017841900000000521e+00 2.309899999999999842e+00 -2.309899999999999842e+00
4.025741899999999873e+00 2.481599999999999806e+00 -2.481599999999999806e+00
4.033641899999999225e+00 2.557399999999999896e+00 -2.557399999999999896e+00
4.041641900000000120e+00 2.591899999999999871e+00 -2.591899999999999871e+00
4.049541899999999472e+00 2.597799999999999887e+00 -2.597799999999999887e+00
4.057441900000000601e+00 2.587299999999999933e+00 -2.587299999999999933e+00
4.065441899999999720e+00 2.562600000000000211e+00 -2.562600000000000211e+00
4.073341900000000848e+00 2.525500000000000078e+00 -2.525500000000000078e+00
4.081241900000000200e+00 2.467900000000000205e+00 -2.467900000000000205e+00
4.089241899999999319e+00 2.376399999999999846e+00 -2.376399999999999846e+00
4.097141900000000447e+00 2.254300000000000193e+00 -2.254300000000000193e+00
4.105041899999999799e+00 2.129500000000000171e+00 -2.129500000000000171e+00
4.112941899999999151e+00 1.989400000000000057e+00 -1.989400000000000057e+00
4.120941900000000047e+00 1.921300000000000008e+00 -1.921300000000000008e+00
4.128841899999999399e+00 1.944900000000000073e+00 -1.944900000000000073e+00
4.136741900000000527e+00 1.896200000000000108e+00 -1.896200000000000108e+00
4.144741899999999646e+00 1.876400000000000068e+00 -1.876400000000000068e+00
4.152641900000000774e+00 1.852000000000000091e+00 -1.852000000000000091e+00
4.160541900000000126e+00 1.824999999999999956e+00 -1.824999999999999956e+00
4.168541899999999245e+00 1.795800000000000063e+00 -1.795800000000000063e+00
4.176441900000000373e+00 1.764999999999999902e+00 -1.764999999999999902e+00
4.184341899999999725e+00 1.733200000000000074e+00 -1.733200000000000074e+00
4.192341900000000621e+00 1.703200000000000047e+00 -1.703200000000000047e+00
4.200241899999999973e+00 1.669399999999999995e+00 -1.669399999999999995e+00
4.208141899999999325e+00 1.635699999999999932e+00 -1.635699999999999932e+00
4.216141900000000220e+00 1.598600000000000021e+00 -1.598600000000000021e+00
4.224041899999999572e+00 1.551700000000000079e+00 -1.551700000000000079e+00
4.231941900000000700e+00 1.504000000000000004e+00 -1.504000000000000004e+00
4.239941899999999819e+00 1.457100000000000062e+00 -1.457100000000000062e+00
4.247841899999999171e+00 1.423200000000000021e+00 -1.423200000000000021e+00
4.255741900000000300e+00 1.393999999999999906e+00 -1.393999999999999906e+00
4.263741899999999418e+00 1.367599999999999927e+00 -1.367599999999999927e+00
4.271641900000000547e+00 1.344200000000000061e+00 -1.344200000000000061e+00
4.279541899999999899e+00 1.324600000000000000e+00 -1.324600000000000000e+00
4.287541900000000794e+00 1.309900000000000064e+00 -1.309900000000000064e+00
4.295441900000000146e+00 1.298799999999999955e+00 -1.298799999999999955e+00
4.303341899999999498e+00 1.288499999999999979e+00 -1.288499999999999979e+00
4.311341900000000393e+00 1.282000000000000028e+00 -1.282000000000000028e+00
4.319241899999999745e+00 1.281700000000000061e+00 -1.281700000000000061e+00
4.327141900000000874e+00 1.290100000000000025e+00 -1.290100000000000025e+00
4.335141899999999993e+00 1.308300000000000018e+00 -1.308300000000000018e+00
4.343041899999999345e+00 1.328899999999999970e+00 -1.328899999999999970e+00
4.350941900000000473e+00 1.348899999999999988e+00 -1.348899999999999988e+00
4.358941899999999592e+00 1.370600000000000041e+00 -1.370600000000000041e+00
4.366841900000000720e+00 1.395799999999999930e+00 -1.395799999999999930e+00
4.374741900000000072e+00 1.425499999999999989e+00 -1.425499999999999989e+00
4.382741899999999191e+00 1.451400000000000023e+00 -1.451400000000000023e+00
4.390641900000000319e+00 1.486699999999999910e+00 -1.486699999999999910e+00
4.398541899999999671e+00 1.527600000000000069e+00 -1.527600000000000069e+00
4.406541900000000567e+00 1.567299999999999915e+00 -1.567299999999999915e+00
4.414441899999999919e+00 1.609900000000000109e+00 -1.609900000000000109e+00
4.422341899999999271e+00 1.644900000000000029e+00 -1.644900000000000029e+00
4.430341900000000166e+00 1.669399999999999995e+00 -1.669399999999999995e+00
4.438241899999999518e+00 1.691100000000000048e+00 -1.691100000000000048e+00
4.446141900000000646e+00 1.713899999999999979e+00 -1.713899999999999979e+00
4.454141899999999765e+00 1.736399999999999944e+00 -1.736399999999999944e+00
4.462041900000000894e+00 1.758599999999999941e+00 -1.758599999999999941e+00
4.469941900000000246e+00 1.782399999999999984e+00 -1.782399999999999984e+00
4.477941899999999364e+00 1.811099999999999932e+00 -1.811099999999999932e+00
4.485841900000000493e+00 1.837099999999999955e+00 -1.837099999999999955e+00
4.493741899999999845e+00 1.874900000000000011e+00 -1.874900000000000011e+00
4.501741900000000740e+00 1.901100000000000012e+00 -1.901100000000000012e+00
4.509641900000000092e+00 1.937300000000000022e+00 -1.937300000000000022e+00
4.517541899999999444e+00 1.978299999999999947e+00 -1.978299999999999947e+00
4.525541900000000339e+00 2.023099999999999898e+00 -2.023099999999999898e+00
4.533441899999999691e+00 2.047000000000000153e+00 -2.047000000000000153e+00
4.541341900000000820e+00 2.060000000000000053e+00 -2.060000000000000053e+00
4.549241900000000172e+00 2.068400000000000016e+00 -2.068400000000000016e+00
4.557241899999999291e+00 2.072700000000000209e+00 -2.072700000000000209e+00
4.565141900000000419e+00 2.073799999999999866e+00 -2.073799999999999866e+00
4.573041899999999771e+00 2.068900000000000183e+00 -2.068900000000000183e+00
4.581041900000000666e+00 2.058199999999999807e+00 -2.058199999999999807e+00
4.588941900000000018e+00 2.048500000000000210e+00 -2.048500000000000210e+00
4.596841899999999370e+00 2.043699999999999850e+00 -2.043699999999999850e+00
4.604841900000000265e+00 2.032200000000000006e+00 -2.032200000000000006e+00
4.612741899999999617e+00 2.012500000000000178e+00 -2.012500000000000178e+00
4.620641900000000746e+00 1.989600000000000035e+00 -1.989600000000000035e+00
4.628641899999999865e+00 2.049199999999999910e+00 -2.049199999999999910e+00
4.636541899999999217e+00 1.989100000000000090e+00 -1.989100000000000090e+00
4.644441900000000345e+00 1.923100000000000032e+00 -1.923100000000000032e+00
4.652441899999999464e+00 1.826799999999999979e+00 -1.826799999999999979e+00
4.660341900000000592e+00 1.728599999999999914e+00 -1.728599999999999914e+00
4.668241899999999944e+00 1.707699999999999996e+00 -1.707699999999999996e+00
4.676241900000000840e+00 1.690399999999999903e+00 -1.690399999999999903e+00
4.684141900000000192e+00 1.676600000000000090e+00 -1.676600000000000090e+00
4.692041899999999544e+00 1.663999999999999924e+00 -1.663999999999999924e+00
4.700041900000000439e+00 1.651399999999999979e+00 -1.651399999999999979e+00
4.707941899999999791e+00 1.638200000000000101e+00 -1.638200000000000101e+00
4.715841900000000919e+00 1.625899999999999901e+00 -1.625899999999999901e+00
4.723841900000000038e+00 1.620200000000000085e+00 -1.620200000000000085e+00
4.731741899999999390e+00 1.616100000000000092e+00 -1.616100000000000092e+00
4.739641900000000518e+00 1.611599999999999921e+00 -1.611599999999999921e+00
4.747641899999999637e+00 1.588700000000000001e+00 -1.588700000000000001e+00
4.755541900000000766e+00 1.544599999999999973e+00 -1.544599999999999973e+00
4.763441900000000118e+00 1.455300000000000038e+00 -1.455300000000000038e+00
4.771441899999999237e+00 1.406199999999999894e+00 -1.406199999999999894e+00
4.779341900000000365e+00 1.377599999999999936e+00 -1.377599999999999936e+00
4.787241899999999717e+00 1.356999999999999984e+00 -1.356999999999999984e+00
4.795241900000000612e+00 1.340700000000000003e+00 -1.340700000000000003e+00
4.803141899999999964e+00 1.326000000000000068e+00 -1.326000000000000068e+00
4.811041899999999316e+00 1.312599999999999989e+00 -1.312599999999999989e+00
4.819041900000000211e+00 1.300699999999999967e+00 -1.300699999999999967e+00
4.826941899999999563e+00 1.294699999999999962e+00 -1.294699999999999962e+00
4.834841900000000692e+00 1.295099999999999918e+00 -1.295099999999999918e+00
4.842841899999999811e+00 1.679699999999999971e+00 -1.679699999999999971e+00
4.850741899999999163e+00 1.430500000000000105e+00 -1.430500000000000105e+00
4.858641900000000291e+00 1.387399999999999967e+00 -1.387399999999999967e+00
4.866641899999999410e+00 1.433699999999999974e+00 -1.433699999999999974e+00
4.874541900000000538e+00 1.429999999999999938e+00 -1.429999999999999938e+00
4.882441899999999890e+00 1.433699999999999974e+00 -1.433699999999999974e+00
4.890441900000000786e+00 1.443999999999999950e+00 -1.443999999999999950e+00
4.898341900000000138e+00 1.422600000000000087e+00 -1.422600000000000087e+00
4.906241899999999490e+00 1.431300000000000017e+00 -1.431300000000000017e+00
4.914241900000000385e+00 1.457799999999999985e+00 -1.457799999999999985e+00
4.922141899999999737e+00 1.482799999999999896e+00 -1.482799999999999896e+00
4.930041900000000865e+00 1.504399999999999959e+00 -1.504399999999999959e+00
4.938041899999999984e+00 1.532299999999999995e+00 -1.532299999999999995e+00
4.945941899999999336e+00 1.553500000000000103e+00 -1.553500000000000103e+00
4.953841900000000464e+00 1.571700000000000097e+00 -1.571700000000000097e+00
4.961841899999999583e+00 1.595299999999999940e+00 -1.595299999999999940e+00
4.969741900000000712e+00 1.621499999999999941e+00 -1.621499999999999941e+00
4.977641900000000064e+00 1.644099999999999895e+00 -1.644099999999999895e+00
4.985641899999999183e+00 1.664900000000000047e+00 -1.665000000000000036e+00
4.993541900000000311e+00 1.678099999999999925e+00 -1.678199999999999914e+00
5.001441899999999663e+00 1.696499999999999897e+00 -1.696499999999999897e+00
5.009341900000000791e+00 1.712599999999999900e+00 -1.712599999999999900e+00
5.017341899999999910e+00 1.726799999999999891e+00 -1.726900000000000102e+00
5.025241899999999262e+00 1.739999999999999991e+00 -1.739999999999999991e+00
5.033141900000000390e+00 1.751600000000000046e+00 -1.751700000000000035e+00
5.041141899999999509e+00 1.759100000000000108e+00 -1.759200000000000097e+00
5.049041900000000638e+00 1.762299999999999978e+00 -1.762499999999999956e+00
5.056941899999999990e+00 1.767500000000000071e+00 -1.767700000000000049e+00
5.064941900000000885e+00 1.796599999999999975e+00 -1.796799999999999953e+00
5.072841900000000237e+00 1.809800000000000075e+00 -1.810200000000000031e+00
5.080741899999999589e+00 1.814599999999999991e+00 -1.814999999999999947e+00
5.088741900000000484e+00 1.816200000000000037e+00 -1.816699999999999982e+00
5.096641899999999836e+00 1.881899999999999906e+00 -1.882400000000000073e+00
5.104541899999999188e+00 1.883399999999999963e+00 -1.883699999999999930e+00
5.112541900000000084e+00 1.884400000000000075e+00 -1.884100000000000108e+00
5.120441899999999436e+00 1.873499999999999943e+00 -1.872400000000000064e+00
5.128341900000000564e+00 1.814500000000000002e+00 -1.814000000000000057e+00
5.136341899999999683e+00 1.801299999999999901e+00 -1.800999999999999934e+00
5.144241900000000811e+00 1.788399999999999990e+00 -1.788200000000000012e+00
5.152141900000000163e+00 1.777500000000000080e+00 -1.777300000000000102e+00
5.160141899999999282e+00 1.767600000000000060e+00 -1.767500000000000071e+00
5.168041900000000410e+00 1.758499999999999952e+00 -1.758399999999999963e+00
5.175941899999999762e+00 1.749000000000000110e+00 -1.748799999999999910e+00
5.183941900000000658e+00 1.736799999999999899e+00 -1.736699999999999910e+00
5.191841900000000010e+00 1.728599999999999914e+00 -1.728499999999999925e+00
5.199741899999999362e+00 1.717400000000000038e+00 -1.717300000000000049e+00
5.207741900000000257e+00 1.716399999999999926e+00 -1.716299999999999937e+00
5.215641899999999609e+00 1.719100000000000072e+00 -1.719100000000000072e+00
5.223541900000000737e+00 1.727000000000000091e+00 -1.727000000000000091e+00
5.231541899999999856e+00 1.736399999999999944e+00 -1.736299999999999955e+00
5.239441899999999208e+00 1.729000000000000092e+00 -1.728900000000000103e+00
5.247341900000000336e+00 1.714599999999999902e+00 -1.714499999999999913e+00
5.255341899999999455e+00 1.697200000000000042e+00 -1.697100000000000053e+00
5.263241900000000584e+00 1.673999999999999932e+00 -1.673899999999999944e+00
5.271141899999999936e+00 1.654900000000000038e+00 -1.654800000000000049e+00
5.279141900000000831e+00 1.643299999999999983e+00 -1.643199999999999994e+00
5.287041900000000183e+00 1.639000000000000012e+00 -1.638900000000000023e+00
5.294941899999999535e+00 1.633499999999999952e+00 -1.633399999999999963e+00
5.302941900000000430e+00 1.625799999999999912e+00 -1.625799999999999912e+00
5.310841899999999782e+00 1.625199999999999978e+00 -1.625299999999999967e+00
5.318741900000000911e+00 1.604999999999999982e+00 -1.605499999999999927e+00
5.326741900000000030e+00 1.568000000000000060e+00 -1.568400000000000016e+00
5.334641899999999382e+00 1.511800000000000033e+00 -1.511900000000000022e+00
5.342541900000000510e+00 1.438499999999999890e+00 -1.438600000000000101e+00
5.350541899999999629e+00 1.392099999999999893e+00 -1.392200000000000104e+00
5.358441900000000757e+00 1.372500000000000053e+00 -1.372500000000000053e+00
5.366341900000000109e+00 1.356200000000000072e+00 -1.356200000000000072e+00
5.374341899999999228e+00 1.341399999999999926e+00 -1.341399999999999926e+00
5.382241900000000356e+00 1.328200000000000047e+00 -1.328200000000000047e+00
5.390141899999999708e+00 1.392300000000000093e+00 -1.392300000000000093e+00
5.398141900000000604e+00 1.368200000000000083e+00 -1.368200000000000083e+00
5.406041899999999956e+00 1.294399999999999995e+00 -1.294399999999999995e+00
5.413941899999999308e+00 1.277500000000000080e+00 -1.277500000000000080e+00
5.421941900000000203e+00 1.262599999999999945e+00 -1.262599999999999945e+00
5.429841899999999555e+00 1.248799999999999910e+00 -1.248799999999999910e+00
5.437741900000000683e+00 1.236900000000000110e+00 -1.236900000000000110e+00
5.445641900000000035e+00 1.237400000000000055e+00 -1.237400000000000055e+00
5.453641899999999154e+00 1.236499999999999932e+00 -1.236499999999999932e+00
5.461541900000000282e+00 1.239800000000000013e+00 -1.239700000000000024e+00
5.469441899999999634e+00 1.205899999999999972e+00 -1.205899999999999972e+00
5.477441900000000530e+00 1.210700000000000109e+00 -1.210700000000000109e+00
5.485341899999999882e+00 1.214299999999999935e+00 -1.214299999999999935e+00
5.493241899999999234e+00 1.218299999999999939e+00 -1.218299999999999939e+00
5.501241900000000129e+00 1.312999999999999945e+00 -1.312899999999999956e+00
5.509141899999999481e+00 1.283800000000000052e+00 -1.283800000000000052e+00
5.517041900000000609e+00 1.290699999999999958e+00 -1.290699999999999958e+00
5.525041899999999728e+00 1.296999999999999931e+00 -1.296899999999999942e+00
5.532941900000000857e+00 1.596999999999999975e+00 -1.596999999999999975e+00
5.540841900000000209e+00 1.171999999999999931e+00 -1.171999999999999931e+00
5.548841899999999328e+00 1.164299999999999891e+00 -1.164299999999999891e+00
5.556741900000000456e+00 1.155999999999999917e+00 -1.155999999999999917e+00
5.564641899999999808e+00 1.162099999999999911e+00 -1.162099999999999911e+00
5.572641900000000703e+00 1.168199999999999905e+00 -1.168199999999999905e+00
5.580541900000000055e+00 1.173699999999999966e+00 -1.173699999999999966e+00
5.588441899999999407e+00 1.179300000000000015e+00 -1.179300000000000015e+00
5.596441900000000302e+00 1.230900000000000105e+00 -1.230900000000000105e+00
5.604341899999999654e+00 1.195400000000000018e+00 -1.195400000000000018e+00
5.612241900000000783e+00 1.203300000000000036e+00 -1.203300000000000036e+00
5.620241899999999902e+00 1.211899999999999977e+00 -1.211899999999999977e+00
5.628141899999999254e+00 1.220599999999999907e+00 -1.220599999999999907e+00
5.636041900000000382e+00 1.229300000000000059e+00 -1.229200000000000070e+00
5.644041899999999501e+00 1.237800000000000011e+00 -1.237800000000000011e+00
5.651941900000000629e+00 1.246099999999999985e+00 -1.246099999999999985e+00
5.659841899999999981e+00 1.252099999999999991e+00 -1.252099999999999991e+00
5.667841900000000877e+00 1.260099999999999998e+00 -1.260099999999999998e+00
